"frequency","Slope of conduction_velocity","Lower","Upper","Significance"
148.408634387195,0.0338298164110482,0.00637576812602082,0.0612838646960757,"Significant"
148.731375163308,0.0339499149364683,0.00646461029764573,0.0614352195752908,"Significant"
149.054115939421,0.0340700134618883,0.00655333047626683,0.0615866964475097,"Significant"
149.376856715534,0.0341901119873083,0.00664192907874699,0.0617382948958696,"Significant"
149.699597491647,0.0343102105127283,0.0067304065216562,0.0618900145038004,"Significant"
150.02233826776,0.0344303090381483,0.00681876322125472,0.0620418548550419,"Significant"
150.345079043873,0.0345504075635683,0.00690699959347677,0.0621938155336599,"Significant"
150.667819819986,0.0346705060889883,0.00699511605391428,0.0623458961240624,"Significant"
150.990560596099,0.0347906046144084,0.00708311301780075,0.062498096211016,"Significant"
151.313301372212,0.0349107031398284,0.00717099089999547,0.0626504153796613,"Significant"
151.636042148325,0.0350308016652484,0.00725875011496786,0.0628028532155289,"Significant"
151.958782924438,0.0351509001906684,0.00734639107678203,0.0629554093045548,"Significant"
152.281523700551,0.0352709987160884,0.00743391419908139,0.0631080832330954,"Significant"
152.604264476664,0.0353910972415084,0.00752131989507377,0.0632608745879431,"Significant"
152.927005252777,0.0355111957669284,0.00760860857751637,0.0634137829563405,"Significant"
153.24974602889,0.0356312942923484,0.00769578065870122,0.0635668079259957,"Significant"
153.572486805003,0.0357513928177685,0.00778283655044056,0.0637199490850964,"Significant"
153.895227581116,0.0358714913431885,0.00786977666405259,0.0638732060223244,"Significant"
154.217968357229,0.0359915898686085,0.00795660141034744,0.0640265783268695,"Significant"
154.540709133342,0.0361116883940285,0.00804331119961318,0.0641800655884438,"Significant"
154.863449909454,0.0362317869194485,0.00812990644160204,0.064333667397295,"Significant"
155.186190685567,0.0363518854448685,0.00821638754551704,0.06448738334422,"Significant"
155.50893146168,0.0364719839702885,0.00830275491999852,0.0646412130205786,"Significant"
155.831672237793,0.0365920824957085,0.00838900897311097,0.0647951560183061,"Significant"
156.154413013906,0.0367121810211286,0.00847515011233019,0.0649492119299269,"Significant"
156.477153790019,0.0368322795465486,0.00856117874453038,0.0651033803485668,"Significant"
156.799894566132,0.0369523780719686,0.0086470952759716,0.0652576608679656,"Significant"
157.122635342245,0.0370724765973886,0.00873290011228742,0.0654120530824898,"Significant"
157.445376118358,0.0371925751228086,0.00881859365847257,0.0655665565871447,"Significant"
157.768116894471,0.0373126736482286,0.00890417631887096,0.0657211709775863,"Significant"
158.090857670584,0.0374327721736486,0.00898964849716391,0.0658758958501334,"Significant"
158.413598446697,0.0375528706990687,0.00907501059635834,0.066030730801779,"Significant"
158.73633922281,0.0376729692244887,0.00916026301877534,0.066185675430202,"Significant"
159.059079998923,0.0377930677499087,0.00924540616603889,0.0663407293337785,"Significant"
159.381820775036,0.0379131662753287,0.00933044043906465,0.0664958921115927,"Significant"
159.704561551149,0.0380332648007487,0.00941536623804905,0.0666511633634484,"Significant"
160.027302327262,0.0381533633261687,0.00950018396245856,0.0668065426898789,"Significant"
160.350043103375,0.0382734618515887,0.00958489401101896,0.0669620296921585,"Significant"
160.672783879488,0.0383935603770087,0.00966949678170504,0.0671176239723124,"Significant"
160.995524655601,0.0385136589024288,0.00975399267173029,0.0672733251331272,"Significant"
161.318265431714,0.0386337574278488,0.00983838207753681,0.0674291327781607,"Significant"
161.641006207827,0.0387538559532688,0.00992266539478546,0.0675850465117521,"Significant"
161.96374698394,0.0388739544786888,0.010006843018346,0.0677410659390316,"Significant"
162.286487760053,0.0389940530041088,0.0100909153422878,0.0678971906659298,"Significant"
162.609228536166,0.0391141515295288,0.0101748827598701,0.0680534202991876,"Significant"
162.931969312279,0.0392342500549488,0.0102587456635328,0.0682097544463648,"Significant"
163.254710088392,0.0393543485803688,0.0103425044448879,0.0683661927158497,"Significant"
163.577450864505,0.0394744471057889,0.01042615949471,0.0685227347168677,"Significant"
163.900191640618,0.0395945456312089,0.0105097112029278,0.06867938005949,"Significant"
164.222932416731,0.0397146441566289,0.0105931599586155,0.0688361283546423,"Significant"
164.545673192844,0.0398347426820489,0.0106765061499846,0.0689929792141132,"Significant"
164.868413968957,0.0399548412074689,0.0107597501643753,0.0691499322505625,"Significant"
165.19115474507,0.0400749397328889,0.0108428923882487,0.0693069870775292,"Significant"
165.513895521183,0.0401950382583089,0.0109259332071786,0.0694641433094393,"Significant"
165.836636297296,0.040315136783729,0.0110088730058441,0.0696214005616138,"Significant"
166.159377073409,0.040435235309149,0.0110917121680216,0.0697787584502763,"Significant"
166.482117849522,0.040555333834569,0.0111744510765775,0.0699362165925604,"Significant"
166.804858625635,0.040675432359989,0.0112570901134611,0.0700937746065169,"Significant"
167.127599401747,0.040795530885409,0.0113396296596969,0.0702514321111211,"Significant"
167.45034017786,0.040915629410829,0.0114220700953782,0.0704091887262799,"Significant"
167.773080953973,0.041035727936249,0.0115044117996598,0.0705670440728382,"Significant"
168.095821730086,0.041155826461669,0.0115866551507516,0.0707249977725864,"Significant"
168.418562506199,0.0412759249870891,0.0116688005259119,0.0708830494482662,"Significant"
168.741303282312,0.0413960235125091,0.0117508483014407,0.0710411987235774,"Significant"
169.064044058425,0.0415161220379291,0.0118327988526741,0.071199445223184,"Significant"
169.386784834538,0.0416362205633491,0.0119146525539776,0.0713577885727206,"Significant"
169.709525610651,0.0417563190887691,0.0119964097787401,0.0715162283987981,"Significant"
170.032266386764,0.0418764176141891,0.0120780708993687,0.0716747643290095,"Significant"
170.355007162877,0.0419965161396091,0.0121596362872821,0.0718333959919362,"Significant"
170.67774793899,0.0421166146650291,0.0122411063129057,0.0719921230171526,"Significant"
171.000488715103,0.0422367131904492,0.0123224813456658,0.0721509450352324,"Significant"
171.323229491216,0.0423568117158692,0.0124037617539848,0.0723098616777536,"Significant"
171.645970267329,0.0424769102412892,0.012484947905275,0.0724688725773033,"Significant"
171.968711043442,0.0425970087667092,0.012566040165935,0.0726279773674834,"Significant"
172.291451819555,0.0427171072921292,0.0126470389013435,0.0727871756829149,"Significant"
172.614192595668,0.0428372058175492,0.0127279444758553,0.0729464671592431,"Significant"
172.936933371781,0.0429573043429692,0.0128087572527964,0.073105851433142,"Significant"
173.259674147894,0.0430774028683893,0.0128894775944596,0.0732653281423189,"Significant"
173.582414924007,0.0431975013938093,0.0129701058620999,0.0734248969255186,"Significant"
173.90515570012,0.0433175999192293,0.0130506424159306,0.073584557422528,"Significant"
174.227896476233,0.0434376984446493,0.0131310876151186,0.07374430927418,"Significant"
174.550637252346,0.0435577969700693,0.013211441817781,0.0739041521223576,"Significant"
174.873378028459,0.0436778954954893,0.0132917053809808,0.0740640856099978,"Significant"
175.196118804572,0.0437979940209093,0.0133718786607234,0.0742241093810952,"Significant"
175.518859580685,0.0439180925463293,0.0134519620119527,0.074384223080706,"Significant"
175.841600356798,0.0440381910717494,0.0135319557885477,0.0745444263549511,"Significant"
176.164341132911,0.0441582895971694,0.0136118603433188,0.0747047188510199,"Significant"
176.487081909024,0.0442783881225894,0.0136916760280053,0.0748651002171735,"Significant"
176.809822685137,0.0443984866480094,0.013771403193271,0.0750255701027478,"Significant"
177.13256346125,0.0445185851734294,0.0138510421887022,0.0751861281581566,"Significant"
177.455304237363,0.0446386836988494,0.0139305933628041,0.0753467740348947,"Significant"
177.778045013476,0.0447587822242694,0.0140100570629981,0.0755075073855407,"Significant"
178.100785789589,0.0448788807496894,0.0140894336356192,0.0756683278637597,"Significant"
178.423526565702,0.0449989792751095,0.0141687234259131,0.0758292351243058,"Significant"
178.746267341815,0.0451190778005295,0.0142479267780339,0.0759902288230251,"Significant"
179.069008117928,0.0452391763259495,0.0143270440350413,0.0761513086168576,"Significant"
179.391748894041,0.0453592748513695,0.0144060755388989,0.0763124741638401,"Significant"
179.714489670154,0.0454793733767895,0.0144850216304712,0.0764737251231078,"Significant"
180.037230446266,0.0455994719022095,0.0145638826495221,0.0766350611548969,"Significant"
180.359971222379,0.0457195704276295,0.0146426589347125,0.0767964819205466,"Significant"
180.682711998492,0.0458396689530496,0.0147213508235985,0.0769579870825006,"Significant"
181.005452774605,0.0459597674784696,0.0147999586526297,0.0771195763043094,"Significant"
181.328193550718,0.0460798660038896,0.014878482757147,0.0772812492506322,"Significant"
181.650934326831,0.0461999645293096,0.0149569234713816,0.0774430055872376,"Significant"
181.973675102944,0.0463200630547296,0.0150352811284528,0.0776048449810064,"Significant"
182.296415879057,0.0464401615801496,0.0151135560603672,0.077766767099932,"Significant"
182.61915665517,0.0465602601055696,0.0151917485980168,0.0779287716131224,"Significant"
182.941897431283,0.0466803586309896,0.0152698590711778,0.0780908581908015,"Significant"
183.264638207396,0.0468004571564097,0.0153478878085097,0.0782530265043096,"Significant"
183.587378983509,0.0469205556818297,0.0154258351375541,0.0784152762261053,"Significant"
183.910119759622,0.0470406542072497,0.0155037013847332,0.0785776070297661,"Significant"
184.232860535735,0.0471607527326697,0.0155814868753498,0.0787400185899896,"Significant"
184.555601311848,0.0472808512580897,0.0156591919335856,0.0789025105825938,"Significant"
184.878342087961,0.0474009497835097,0.0157368168825008,0.0790650826845187,"Significant"
185.201082864074,0.0475210483089297,0.0158143620440334,0.0792277345738261,"Significant"
185.523823640187,0.0476411468343497,0.0158918277389987,0.0793904659297008,"Significant"
185.8465644163,0.0477612453597697,0.0159692142870885,0.079553276432451,"Significant"
186.169305192413,0.0478813438851898,0.016046522006871,0.0797161657635086,"Significant"
186.492045968526,0.0480014424106098,0.01612375121579,0.0798791336054295,"Significant"
186.814786744639,0.0481215409360298,0.0162009022301652,0.0800421796418944,"Significant"
187.137527520752,0.0482416394614498,0.0162779753651913,0.0802053035577083,"Significant"
187.460268296865,0.0483617379868698,0.0163549709349385,0.0803685050388011,"Significant"
187.783009072978,0.0484818365122898,0.016431889252352,0.0805317837722277,"Significant"
188.105749849091,0.0486019350377098,0.0165087306292522,0.0806951394461675,"Significant"
188.428490625204,0.0487220335631298,0.0165854953763347,0.080858571749925,"Significant"
188.751231401317,0.0488421320885499,0.0166621838031705,0.0810220803739293,"Significant"
189.07397217743,0.0489622306139699,0.0167387962182061,0.0811856650097336,"Significant"
189.396712953543,0.0490823291393899,0.0168153329287641,0.0813493253500156,"Significant"
189.719453729656,0.0492024276648099,0.0168917942410432,0.0815130610885766,"Significant"
190.042194505769,0.0493225261902299,0.0169681804601185,0.0816768719203413,"Significant"
190.364935281882,0.0494426247156499,0.0170444918899427,0.0818407575413572,"Significant"
190.687676057995,0.0495627232410699,0.0171207288333457,0.0820047176487942,"Significant"
191.010416834108,0.0496828217664899,0.0171968915920359,0.082168751940944,"Significant"
191.333157610221,0.04980292029191,0.0172729804666007,0.0823328601172193,"Significant"
191.655898386334,0.04992301881733,0.0173489957565069,0.0824970418781531,"Significant"
191.978639162446,0.05004311734275,0.017424937760102,0.0826612969253979,"Significant"
192.301379938559,0.05016321586817,0.0175008067746147,0.0828256249617253,"Significant"
192.624120714672,0.05028331439359,0.017576603096156,0.0829900256910241,"Significant"
192.946861490785,0.05040341291901,0.0176523270197198,0.0831544988183002,"Significant"
193.269602266898,0.05052351144443,0.0177279788391846,0.0833190440496755,"Significant"
193.592343043011,0.0506436099698501,0.0178035588473137,0.0834836610923865,"Significant"
193.915083819124,0.0507637084952701,0.0178790673357571,0.0836483496547831,"Significant"
194.237824595237,0.0508838070206901,0.0179545045950522,0.083813109446328,"Significant"
194.56056537135,0.0510039055461101,0.0180298709146254,0.0839779401775948,"Significant"
194.883306147463,0.0511240040715301,0.018105166582793,0.0841428415602672,"Significant"
195.206046923576,0.0512441025969501,0.0181803918867627,0.0843078133071375,"Significant"
195.528787699689,0.0513642011223701,0.0182555471126351,0.0844728551321051,"Significant"
195.851528475802,0.0514842996477901,0.0183306325454051,0.0846379667501752,"Significant"
196.174269251915,0.0516043981732102,0.0184056484689631,0.0848031478774572,"Significant"
196.497010028028,0.0517244966986302,0.0184805951660969,0.0849683982311635,"Significant"
196.819750804141,0.0518445952240502,0.018555472918493,0.0851337175296074,"Significant"
197.142491580254,0.0519646937494702,0.0186302820067385,0.0852991054922019,"Significant"
197.465232356367,0.0520847922748902,0.0187050227103224,0.085464561839458,"Significant"
197.78797313248,0.0522048908003102,0.0187796953076378,0.0856300862929826,"Significant"
198.110713908593,0.0523249893257302,0.0188543000759831,0.0857956785754774,"Significant"
198.433454684706,0.0524450878511502,0.0189288372915641,0.0859613384107364,"Significant"
198.756195460819,0.0525651863765703,0.0190033072294958,0.0861270655236447,"Significant"
199.078936236932,0.0526852849019903,0.0190777101638044,0.0862928596401761,"Significant"
199.401677013045,0.0528053834274103,0.0191520463674289,0.0864587204873917,"Significant"
199.724417789158,0.0529254819528303,0.0192263161122233,0.0866246477934373,"Significant"
200.047158565271,0.0530455804782503,0.0193005196689586,0.0867906412875421,"Significant"
200.369899341384,0.0531656790036703,0.0193746573073245,0.0869567007000162,"Significant"
200.692640117497,0.0532857775290903,0.0194487292959321,0.0871228257622486,"Significant"
201.01538089361,0.0534058760545104,0.0195227359023153,0.0872890162067054,"Significant"
201.338121669723,0.0535259745799304,0.0195966773929335,0.0874552717669273,"Significant"
201.660862445836,0.0536460731053504,0.0196705540331733,0.0876215921775274,"Significant"
201.983603221949,0.0537661716307704,0.0197443660873512,0.0877879771741896,"Significant"
202.306343998062,0.0538862701561904,0.0198181138187154,0.0879544264936654,"Significant"
202.629084774175,0.0540063686816104,0.0198917974894483,0.0881209398737725,"Significant"
202.951825550288,0.0541264672070304,0.0199654173606688,0.0882875170533921,"Significant"
203.274566326401,0.0542465657324504,0.0200389736924345,0.0884541577724663,"Significant"
203.597307102514,0.0543666642578705,0.0201124667437443,0.0886208617719966,"Significant"
203.920047878627,0.0544867627832905,0.0201858967725405,0.0887876287940404,"Significant"
204.24278865474,0.0546068613087105,0.0202592640357115,0.0889544585817094,"Significant"
204.565529430853,0.0547269598341305,0.0203325687890941,0.0891213508791669,"Significant"
204.888270206966,0.0548470583595505,0.020405811287476,0.089288305431625,"Significant"
205.211010983078,0.0549671568849705,0.0204789917845983,0.0894553219853427,"Significant"
205.533751759191,0.0550872554103905,0.0205521105331581,0.089622400287623,"Significant"
205.856492535304,0.0552073539358106,0.020625167784811,0.0897895400868101,"Significant"
206.179233311417,0.0553274524612306,0.0206981637901738,0.0899567411322873,"Significant"
206.50197408753,0.0554475509866506,0.0207710987988268,0.0901240031744744,"Significant"
206.824714863643,0.0555676495120706,0.0208439730593168,0.0902913259648244,"Significant"
207.147455639756,0.0556877480374906,0.0209167868191597,0.0904587092558215,"Significant"
207.470196415869,0.0558078465629106,0.0209895403248429,0.0906261528009784,"Significant"
207.792937191982,0.0559279450883306,0.0210622338218283,0.090793656354833,"Significant"
208.115677968095,0.0560480436137506,0.0211348675545548,0.0909612196729465,"Significant"
208.438418744208,0.0561681421391707,0.0212074417664415,0.0911288425118998,"Significant"
208.761159520321,0.0562882406645907,0.0212799566998897,0.0912965246292916,"Significant"
209.083900296434,0.0564083391900107,0.0213524125962865,0.0914642657837349,"Significant"
209.406641072547,0.0565284377154307,0.021424809696007,0.0916320657348544,"Significant"
209.72938184866,0.0566485362408507,0.0214971482384175,0.091799924243284,"Significant"
210.052122624773,0.0567686347662707,0.0215694284618781,0.0919678410706634,"Significant"
210.374863400886,0.0568887332916907,0.0216416506037457,0.0921358159796357,"Significant"
210.697604176999,0.0570088318171107,0.021713814900377,0.0923038487338444,"Significant"
211.020344953112,0.0571289303425307,0.0217859215871311,0.0924719390979303,"Significant"
211.343085729225,0.0572490288679508,0.0218579708983727,0.0926400868375289,"Significant"
211.665826505338,0.0573691273933708,0.0219299630674746,0.0928082917192669,"Significant"
211.988567281451,0.0574892259187908,0.0220018983268214,0.0929765535107602,"Significant"
212.311308057564,0.0576093244442108,0.0220737769078117,0.09314487198061,"Significant"
212.634048833677,0.0577294229696308,0.0221455990408614,0.0933132468984002,"Significant"
212.95678960979,0.0578495214950508,0.0222173649554068,0.0934816780346948,"Significant"
213.279530385903,0.0579696200204709,0.0222890748799076,0.0936501651610341,"Significant"
213.602271162016,0.0580897185458909,0.0223607290418495,0.0938187080499323,"Significant"
213.925011938129,0.0582098170713109,0.0224323276677477,0.0939873064748741,"Significant"
214.247752714242,0.0583299155967309,0.0225038709831498,0.094155960210312,"Significant"
214.570493490355,0.0584500141221509,0.0225753592126388,0.0943246690316629,"Significant"
214.893234266468,0.0585701126475709,0.0226467925798363,0.0944934327153055,"Significant"
215.215975042581,0.0586902111729909,0.0227181713074054,0.0946622510385765,"Significant"
215.538715818694,0.0588103096984109,0.0227894956170538,0.0948311237797681,"Significant"
215.861456594807,0.058930408223831,0.0228607657295371,0.0950000507181248,"Significant"
216.18419737092,0.059050506749251,0.0229319818646618,0.0951690316338402,"Significant"
216.506938147033,0.059170605274671,0.0230031442412882,0.0953380663080537,"Significant"
216.829678923146,0.059290703800091,0.0230742530773341,0.0955071545228479,"Significant"
217.152419699259,0.059410802325511,0.0231453085897772,0.0956762960612448,"Significant"
217.475160475371,0.059530900850931,0.0232163109946589,0.0958454907072031,"Significant"
217.797901251484,0.059650999376351,0.0232872605070869,0.0960147382456151,"Significant"
218.120642027597,0.059771097901771,0.0233581573412389,0.0961840384623031,"Significant"
218.44338280371,0.0598911964271911,0.0234290017103654,0.0963533911440167,"Significant"
218.766123579823,0.0600112949526111,0.0234997938267929,0.0965227960784292,"Significant"
219.088864355936,0.0601313934780311,0.0235705339019273,0.0966922530541349,"Significant"
219.411605132049,0.0602514920034511,0.0236412221462567,0.0968617618606454,"Significant"
219.734345908162,0.0603715905288711,0.0237118587693553,0.097031322288387,"Significant"
220.057086684275,0.0604916890542911,0.0237824439798856,0.0972009341286966,"Significant"
220.379827460388,0.0606117875797111,0.0238529779856026,0.0973705971738196,"Significant"
220.702568236501,0.0607318861051312,0.0239234609933564,0.0975403112169059,"Significant"
221.025309012614,0.0608519846305512,0.0239938932090955,0.0977100760520069,"Significant"
221.348049788727,0.0609720831559712,0.0240642748378701,0.0978798914740723,"Significant"
221.67079056484,0.0610921816813912,0.0241346060838354,0.0980497572789469,"Significant"
221.993531340953,0.0612122802068112,0.0242048871502549,0.0982196732633675,"Significant"
222.316272117066,0.0613323787322312,0.0242751182395031,0.0983896392249593,"Significant"
222.639012893179,0.0614524772576512,0.0243452995530695,0.0985596549622329,"Significant"
222.961753669292,0.0615725757830712,0.0244154312915612,0.0987297202745813,"Significant"
223.284494445405,0.0616926743084912,0.0244855136547064,0.0988998349622761,"Significant"
223.607235221518,0.0618127728339113,0.0245555468413577,0.0990699988264648,"Significant"
223.929975997631,0.0619328713593313,0.0246255310494954,0.0992402116691672,"Significant"
224.252716773744,0.0620529698847513,0.0246954664762303,0.0994104732932722,"Significant"
224.575457549857,0.0621730684101713,0.0247653533178077,0.099580783502535,"Significant"
224.89819832597,0.0622931669355913,0.0248351917696097,0.0997511421015729,"Significant"
225.220939102083,0.0624132654610113,0.0249049820261594,0.0999215488958633,"Significant"
225.543679878196,0.0625333639864313,0.0249747242811234,0.100092003691739,"Significant"
225.866420654309,0.0626534625118513,0.0250444187273156,0.100262506296387,"Significant"
226.189161430422,0.0627735610372714,0.0251140655567001,0.100433056517843,"Significant"
226.511902206535,0.0628936595626914,0.0251836649603945,0.100603654164988,"Significant"
226.834642982648,0.0630137580881114,0.0252532171286733,0.100774299047549,"Significant"
227.157383758761,0.0631338566135314,0.0253227222509711,0.100944990976092,"Significant"
227.480124534874,0.0632539551389514,0.0253921805158856,0.101115729762017,"Significant"
227.802865310987,0.0633740536643714,0.0254615921111813,0.101286515217562,"Significant"
228.1256060871,0.0634941521897914,0.0255309572237924,0.10145734715579,"Significant"
228.448346863213,0.0636142507152114,0.0256002760398261,0.101628225390597,"Significant"
228.771087639326,0.0637343492406315,0.0256695487445659,0.101799149736697,"Significant"
229.093828415439,0.0638544477660515,0.0257387755224748,0.101970120009628,"Significant"
229.416569191552,0.0639745462914715,0.0258079565571988,0.102141136025744,"Significant"
229.739309967664,0.0640946448168915,0.0258770920315695,0.102312197602214,"Significant"
230.062050743777,0.0642147433423115,0.0259461821276081,0.102483304557015,"Significant"
230.38479151989,0.0643348418677315,0.026015227026528,0.102654456708935,"Significant"
230.707532296003,0.0644549403931515,0.0260842269087385,0.102825653877565,"Significant"
231.030273072116,0.0645750389185716,0.0261531819538478,0.102996895883295,"Significant"
231.353013848229,0.0646951374439916,0.026222092340666,0.103168182547317,"Significant"
231.675754624342,0.0648152359694116,0.026290958247209,0.103339513691614,"Significant"
231.998495400455,0.0649353344948316,0.0263597798507008,0.103510889138962,"Significant"
232.321236176568,0.0650554330202516,0.0264285573275775,0.103682308712926,"Significant"
232.643976952681,0.0651755315456716,0.0264972908534902,0.103853772237853,"Significant"
232.966717728794,0.0652956300710916,0.026565980603308,0.104025279538875,"Significant"
233.289458504907,0.0654157285965116,0.0266346267511216,0.104196830441902,"Significant"
233.61219928102,0.0655358271219317,0.0267032294702462,0.104368424773617,"Significant"
233.934940057133,0.0656559256473517,0.0267717889332248,0.104540062361479,"Significant"
234.257680833246,0.0657760241727717,0.0268403053118315,0.104711743033712,"Significant"
234.580421609359,0.0658961226981917,0.0269087787770742,0.104883466619309,"Significant"
234.903162385472,0.0660162212236117,0.0269772094991986,0.105055232948025,"Significant"
235.225903161585,0.0661363197490317,0.0270455976476906,0.105227041850373,"Significant"
235.548643937698,0.0662564182744517,0.0271139433912798,0.105398893157624,"Significant"
235.871384713811,0.0663765167998717,0.0271822468979427,0.105570786701801,"Significant"
236.194125489924,0.0664966153252918,0.0272505083349058,0.105742722315678,"Significant"
236.516866266037,0.0666167138507118,0.0273187278686486,0.105914699832775,"Significant"
236.83960704215,0.0667368123761318,0.0273869056649069,0.106086719087357,"Significant"
237.162347818263,0.0668569109015518,0.0274550418886762,0.106258779914427,"Significant"
237.485088594376,0.0669770094269718,0.027523136704214,0.10643088214973,"Significant"
237.807829370489,0.0670971079523918,0.027591190275044,0.10660302562974,"Significant"
238.130570146602,0.0672172064778118,0.0276592027639585,0.106775210191665,"Significant"
238.453310922715,0.0673373050032319,0.0277271743330214,0.106947435673442,"Significant"
238.776051698828,0.0674574035286519,0.0277951051435721,0.107119701913732,"Significant"
239.098792474941,0.0675775020540719,0.0278629953562277,0.107292008751916,"Significant"
239.421533251054,0.0676976005794919,0.0279308451308868,0.107464356028097,"Significant"
239.744274027167,0.0678176991049119,0.027998654626732,0.107636743583092,"Significant"
240.06701480328,0.0679377976303319,0.0280664240022335,0.10780917125843,"Significant"
240.389755579393,0.0680578961557519,0.0281341534151518,0.107981638896352,"Significant"
240.712496355506,0.0681779946811719,0.0282018430225409,0.108154146339803,"Significant"
241.035237131619,0.068298093206592,0.0282694929807513,0.108326693432433,"Significant"
241.357977907732,0.068418191732012,0.0283371034454332,0.108499280018591,"Significant"
241.680718683845,0.068538290257432,0.0284046745715394,0.108671905943325,"Significant"
242.003459459958,0.068658388782852,0.0284722065133285,0.108844571052376,"Significant"
242.32620023607,0.068778487308272,0.0285396994243674,0.109017275192177,"Significant"
242.648941012183,0.068898585833692,0.0286071534575353,0.109190018209849,"Significant"
242.971681788296,0.069018684359112,0.0286745687650257,0.109362799953198,"Significant"
243.294422564409,0.069138782884532,0.0287419454983498,0.109535620270714,"Significant"
243.617163340522,0.0692588814099521,0.02880928380834,0.109708479011564,"Significant"
243.939904116635,0.0693789799353721,0.0288765838451519,0.109881376025592,"Significant"
244.262644892748,0.0694990784607921,0.0289438457582681,0.110054311163316,"Significant"
244.585385668861,0.0696191769862121,0.0290110696965007,0.110227284275924,"Significant"
244.908126444974,0.0697392755116321,0.0290782558079945,0.11040029521527,"Significant"
245.230867221087,0.0698593740370521,0.02914540424023,0.110573343833874,"Significant"
245.5536079972,0.0699794725624721,0.0292125151400261,0.110746429984918,"Significant"
245.876348773313,0.0700995710878922,0.0292795886535431,0.110919553522241,"Significant"
246.199089549426,0.0702196696133121,0.0293466249262858,0.111092714300338,"Significant"
246.521830325539,0.0703397681387322,0.0294136241031064,0.111265912174358,"Significant"
246.844571101652,0.0704598666641522,0.0294805863282072,0.111439147000097,"Significant"
247.167311877765,0.0705799651895722,0.0295475117451436,0.111612418634001,"Significant"
247.490052653878,0.0707000637149922,0.0296144004968271,0.111785726933157,"Significant"
247.812793429991,0.0708201622404122,0.0296812527255282,0.111959071755296,"Significant"
248.135534206104,0.0709402607658322,0.029748068572879,0.112132452958785,"Significant"
248.458274982217,0.0710603592912522,0.0298148481798765,0.112305870402628,"Significant"
248.78101575833,0.0711804578166722,0.0298815916868848,0.11247932394646,"Significant"
249.103756534443,0.0713005563420923,0.0299482992336389,0.112652813450546,"Significant"
249.426497310556,0.0714206548675123,0.0300149709592467,0.112826338775778,"Significant"
249.749238086669,0.0715407533929323,0.030081607002192,0.112999899783673,"Significant"
250.071978862782,0.0716608519183523,0.0301482075003379,0.113173496336367,"Significant"
250.394719638895,0.0717809504437723,0.0302147725909287,0.113347128296616,"Significant"
250.717460415008,0.0719010489691923,0.0302813024105935,0.113520795527791,"Significant"
251.040201191121,0.0720211474946123,0.0303477970953485,0.113694497893876,"Significant"
251.362941967234,0.0721412460200324,0.0304142567806001,0.113868235259465,"Significant"
251.685682743347,0.0722613445454524,0.0304806816011474,0.114042007489757,"Significant"
252.00842351946,0.0723814430708724,0.0305470716911853,0.11421581445056,"Significant"
252.331164295573,0.0725015415962924,0.0306134271843067,0.114389656008278,"Significant"
252.653905071686,0.0726216401217124,0.030679748213506,0.114563532029919,"Significant"
252.976645847799,0.0727417386471324,0.0307460349111812,0.114737442383084,"Significant"
253.299386623912,0.0728618371725525,0.030812287409137,0.114911386935968,"Significant"
253.622127400025,0.0729819356979725,0.0308785058385873,0.115085365557358,"Significant"
253.944868176138,0.0731020342233925,0.030944690330158,0.115259378116627,"Significant"
254.267608952251,0.0732221327488125,0.0310108410138899,0.115433424483735,"Significant"
254.590349728363,0.0733422312742325,0.0310769580192409,0.115607504529224,"Significant"
254.913090504476,0.0734623297996525,0.0311430414750892,0.115781618124216,"Significant"
255.235831280589,0.0735824283250725,0.0312090915097357,0.115955765140409,"Significant"
255.558572056702,0.0737025268504925,0.0312751082509067,0.116129945450078,"Significant"
255.881312832815,0.0738226253759126,0.0313410918257564,0.116304158926069,"Significant"
256.204053608928,0.0739427239013326,0.03140704236087,0.116478405441795,"Significant"
256.526794385041,0.0740628224267526,0.0314729599822658,0.116652684871239,"Significant"
256.849535161154,0.0741829209521726,0.0315388448153982,0.116826997088947,"Significant"
257.172275937267,0.0743030194775926,0.0316046969851601,0.117001341970025,"Significant"
257.49501671338,0.0744231180030126,0.0316705166158857,0.11717571939014,"Significant"
257.817757489493,0.0745432165284326,0.0317363038313527,0.117350129225513,"Significant"
258.140498265606,0.0746633150538526,0.0318020587547855,0.11752457135292,"Significant"
258.463239041719,0.0747834135792727,0.0318677815088571,0.117699045649688,"Significant"
258.785979817832,0.0749035121046927,0.0319334722156924,0.117873551993693,"Significant"
259.108720593945,0.0750236106301127,0.0319991309968699,0.118048090263355,"Significant"
259.431461370058,0.0751437091555327,0.0320647579734249,0.11822266033764,"Significant"
259.754202146171,0.0752638076809527,0.032130353265852,0.118397262096053,"Significant"
260.076942922284,0.0753839062063727,0.0321959169941072,0.118571895418638,"Significant"
260.399683698397,0.0755040047317927,0.0322614492776107,0.118746560185975,"Significant"
260.72242447451,0.0756241032572127,0.0323269502352494,0.118921256279176,"Significant"
261.045165250623,0.0757442017826327,0.0323924199853796,0.119095983579886,"Significant"
261.367906026736,0.0758643003080528,0.0324578586458289,0.119270741970277,"Significant"
261.690646802849,0.0759843988334728,0.0325232663338993,0.119445531333046,"Significant"
262.013387578962,0.0761044973588928,0.0325886431663692,0.119620351551416,"Significant"
262.336128355075,0.0762245958843128,0.0326539892594962,0.119795202509129,"Significant"
