,animal_id,unit_id,test_id,trial_id,sex,unit_type,initial_conduction_velocity,initial_amplitude,initial_latency,recording_distance,test,test_frequency,test_amplitude,absolute_charge,latency_actual_mean,latency_normal_mean,cv_actual_mean,cv_normal_mean,amplitude_actual_mean,amplitude_normal_mean
81,hff15,hff15_1,frequency_electrical_150.0~-1.0_1.0,hff15_1_frequency_electrical_150.0~-1.0_1.0_1,M,,28.103205149979775,148.9202714573493,2.1125,59.36802087933227,frequency,150.0,1.0,360.0,2.1008333333333336,-0.005522682445759153,28.259272136135944,0.005553351844505894,144.03273901791877,-0.032819792709216866
82,hff16,hff16_1,frequency_electrical_150.0~-1.0_1.0,hff16_1_frequency_electrical_150.0~-1.0_1.0_0,M,SA,28.430261549470504,815.9724887008271,2.5027777777777778,71.15462682242479,frequency,150.0,1.0,630.0,2.5196428571428577,0.006738544474393704,28.23996528742585,-0.006693440428380382,795.7934783665734,-0.024730013099316883
83,hff08,hff08_1,frequency_electrical_150.0~-1.0_1.0,hff08_1_frequency_electrical_150.0~-1.0_1.0_0,F,FA,31.187411911603604,53.47659635247318,1.6291666666666667,50.809491905987535,frequency,150.0,1.0,270.0,1.6900000000000002,0.0373401534526856,30.064788110051794,-0.035996055226824586,58.59175080281771,0.09565220674535246
84,hff03,hff03_3,frequency_electrical_150.0~-1.0_1.0,hff03_3_frequency_electrical_150.0~-1.0_1.0_1,F,FA,32.67135269699128,165.17289178910184,1.5250000000000001,49.8238128629117,frequency,150.0,1.0,450.0,1.565833333333334,0.026775956284153413,31.81935893320597,-0.026077700904736933,170.0147024316633,0.029313591292835284
85,hff19,hff19_5,frequency_electrical_200.0~-1.0_1.0,hff19_5_frequency_electrical_200.0~-1.0_1.0_0,M,Ad,14.40682945536253,189.14258398056097,4.025,57.98748855783419,frequency,200.0,1.0,240.0,4.186111111111111,0.04002760524499638,13.852352940159463,-0.038487060384870375,167.53630273331353,-0.1142327697578035
86,hff02,hff02_2,frequency_electrical_200.0~-1.0_1.0,hff02_2_frequency_electrical_200.0~-1.0_1.0_0,M,SA,15.836799519853214,269.0880298799405,3.254166666666667,51.535585104189,frequency,200.0,1.0,1320.0,3.3115384615384618,0.01763025706687671,15.562429880475191,-0.017324816105303897,263.14757942252777,-0.02207623453210905
87,hff20,hff20_1,frequency_electrical_200.0~-1.0_1.0,hff20_1_frequency_electrical_200.0~-1.0_1.0_0,F,SA,17.951329875519964,183.73775451190517,2.8583333333333334,51.310884560861226,frequency,200.0,1.0,360.0,2.9344827586206894,0.026641198351261552,17.485495326262935,-0.02594986290638457,180.89784327563336,-0.015456329287445336
88,hff13,hff13_2,frequency_electrical_200.0~-1.0_1.0,hff13_2_frequency_electrical_200.0~-1.0_1.0_0,F,FA,18.868919131922272,337.6921105023595,2.5458333333333334,48.03712329001878,frequency,200.0,1.0,240.0,2.6083333333333343,0.024549918166939744,18.41678848179633,-0.023961661341853402,327.3703354114729,-0.030565638846378973
89,hff19,hff19_3,frequency_electrical_200.0~-1.0_1.0,hff19_3_frequency_electrical_200.0~-1.0_1.0_0,M,FA,19.745486271016695,553.9153403016173,4.661111111111111,92.03590545212782,frequency,200.0,1.0,1200.0,4.7,0.008343265792610133,19.582107543005918,-0.008274231678487065,472.1566516941175,-0.14760141606293242
90,hff11,hff11_2,frequency_electrical_200.0~-1.0_1.0,hff11_2_frequency_electrical_200.0~-1.0_1.0_0,F,FA,22.135128780021784,754.8698244039134,2.1725000000000003,48.08856727459733,frequency,200.0,1.0,720.0,2.1766666666666667,0.0019179133103182089,22.092756787716997,-0.001914241960183638,698.5628621009223,-0.07459161895556521
91,hff02,hff02_1,frequency_electrical_200.0~-1.0_1.0,hff02_1_frequency_electrical_200.0~-1.0_1.0_0,M,FA,22.20494034099179,92.24261484244673,2.785714285714286,61.85661952133428,frequency,200.0,1.0,480.0,2.7892857142857146,0.0012820512820512775,22.17650891930038,-0.001280409731113874,86.74651379430804,-0.05958310112442278
92,hff19,hff19_2,frequency_electrical_200.0~-1.0_1.0,hff19_2_frequency_electrical_200.0~-1.0_1.0_0,M,SA,23.202329105578443,354.017942312498,3.966666666666667,92.03590545212782,frequency,200.0,1.0,360.0,3.999166666666667,0.00819327731092434,23.013770898635837,-0.008126693061054402,340.4106949687746,-0.03843660367844315
93,hff12,hff12_1,frequency_electrical_200.0~-1.0_1.0,hff12_1_frequency_electrical_200.0~-1.0_1.0_1,F,Ad,24.451816072112912,293.1048530396073,2.7964285714285717,68.3777570873729,frequency,200.0,1.0,240.0,2.824999999999999,0.010217113665389022,24.20451578314086,-0.010113780025283958,284.90142103969436,-0.027988045625448654
94,hff11,hff11_1,frequency_electrical_200.0~-1.0_1.0,hff11_1_frequency_electrical_200.0~-1.0_1.0_0,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,frequency,200.0,1.0,720.0,1.9090909090909094,0.026392961876833043,25.189249524789073,-0.02571428571428591,90.02062980225323,0.22865413181629402
95,hff15,hff15_1,frequency_electrical_200.0~-1.0_1.0,hff15_1_frequency_electrical_200.0~-1.0_1.0_1,M,,28.103205149979775,148.9202714573493,2.1125,59.36802087933227,frequency,200.0,1.0,480.0,2.135,0.010650887573964374,27.807035540670856,-0.01053864168618257,138.82309525752953,-0.06780256375446903
96,hff16,hff16_1,frequency_electrical_200.0~-1.0_1.0,hff16_1_frequency_electrical_200.0~-1.0_1.0_0,M,SA,28.430261549470504,815.9724887008271,2.5027777777777778,71.15462682242479,frequency,200.0,1.0,840.0,2.551923076923077,0.019636301545291612,27.882747511424935,-0.019258142845181347,768.871931942567,-0.05772321666537128
97,hff03,hff03_3,frequency_electrical_200.0~-1.0_1.0,hff03_3_frequency_electrical_200.0~-1.0_1.0_1,F,FA,32.67135269699128,165.17289178910184,1.5250000000000001,49.8238128629117,frequency,200.0,1.0,600.0,1.5816666666666672,0.03715846994535554,31.50083005031297,-0.03582718651211836,165.8036515218654,0.003818784825593058
98,hff19,hff19_5,amplitude_electrical_100.0~-1.0_0.8,hff19_5_amplitude_electrical_100.0~-1.0_0.8_0,M,Ad,14.40682945536253,189.14258398056097,4.025,57.98748855783419,amplitude,100.0,0.8,96.00000000000001,4.084999999999999,0.014906832298136274,14.195223637168716,-0.014687882496939642,185.78509095706258,-0.017751121682061055
99,hff05,hff05_2,amplitude_electrical_100.0~-1.0_0.8,hff05_2_amplitude_electrical_100.0~-1.0_0.8_0,M,Ad,15.127191242303578,73.59375813850184,5.496875,83.15227936003748,amplitude,100.0,0.8,144.0,5.710869565217393,0.038930222211236876,14.56035344713256,-0.03747145032356314,75.083595937605,0.02024407825863861
100,hff20,hff20_1,amplitude_electrical_100.0~-1.0_0.8,hff20_1_amplitude_electrical_100.0~-1.0_0.8_0,F,SA,17.951329875519964,183.73775451190517,2.8583333333333334,51.310884560861226,amplitude,100.0,0.8,144.0,2.9350000000000005,0.026822157434402527,17.482413819714214,-0.026121521862578323,196.39442257653025,0.06888441680506663
101,hff19,hff19_2,amplitude_electrical_100.0~-1.0_0.8,hff19_2_amplitude_electrical_100.0~-1.0_0.8_0,M,SA,23.202329105578443,354.017942312498,3.966666666666667,92.03590545212782,amplitude,100.0,0.8,144.0,4.14375,0.044642857142856984,22.210776579699022,-0.042735042735042694,360.2773365271498,0.017681008408117815
102,hff12,hff12_1,amplitude_electrical_100.0~-1.0_0.8,hff12_1_amplitude_electrical_100.0~-1.0_0.8_1,F,Ad,24.451816072112912,293.1048530396073,2.7964285714285717,68.3777570873729,amplitude,100.0,0.8,96.00000000000001,2.8283333333333323,0.011409110259684496,24.17598954179361,-0.011280410808990227,254.22075070193287,-0.13266277215962718
103,hff19,hff19_5,amplitude_electrical_100.0~-1.0_1.0,hff19_5_amplitude_electrical_100.0~-1.0_1.0_0,M,Ad,14.40682945536253,189.14258398056097,4.025,57.98748855783419,amplitude,100.0,1.0,120.0,4.0858333333333325,0.01511387163561051,14.192328425331642,-0.014888843565163956,184.05932363166568,-0.026875282350048324
104,hff05,hff05_2,amplitude_electrical_100.0~-1.0_1.0,hff05_2_amplitude_electrical_100.0~-1.0_1.0_0,M,Ad,15.127191242303578,73.59375813850184,5.496875,83.15227936003748,amplitude,100.0,1.0,180.0,5.648333333333334,0.02755353420504081,14.721560228982733,-0.026814694600177158,70.73837775084274,-0.038799219660522466
105,hff02,hff02_2,amplitude_electrical_100.0~-1.0_1.0,hff02_2_amplitude_electrical_100.0~-1.0_1.0_0,M,SA,15.836799519853214,269.0880298799405,3.254166666666667,51.535585104189,amplitude,100.0,1.0,660.0,3.325,0.02176696542893719,15.499424091485414,-0.02130325814536338,278.17008818871653,0.03375125349436092
106,hff05,hff05_1,amplitude_electrical_100.0~-1.0_1.0,hff05_1_amplitude_electrical_100.0~-1.0_1.0_1,M,,16.38792783763195,123.77709580375225,5.207142857142857,85.33428138309779,amplitude,100.0,1.0,180.0,5.35909090909091,0.029180695847362603,15.923275576150559,-0.02835332606325003,137.08382688303885,0.10750560103934204
107,hff20,hff20_1,amplitude_electrical_100.0~-1.0_1.0,hff20_1_amplitude_electrical_100.0~-1.0_1.0_0,F,SA,17.951329875519964,183.73775451190517,2.8583333333333334,51.310884560861226,amplitude,100.0,1.0,180.0,2.9133333333333336,0.019241982507288702,17.612431771462663,-0.018878718535469186,187.0952334167423,0.018273211805359235
108,hff10,hff10_1,amplitude_electrical_100.0~-1.0_1.0,hff10_1_amplitude_electrical_100.0~-1.0_1.0_0,F,FA,17.98280010269721,89.72082023642793,4.8375,86.99179549679776,amplitude,100.0,1.0,60.0,4.9326923076923075,0.019677996422182265,17.635763609487267,-0.019298245614035037,89.95136352309484,0.002569562851291396
109,hff19,hff19_3,amplitude_electrical_100.0~-1.0_1.0,hff19_3_amplitude_electrical_100.0~-1.0_1.0_0,M,FA,19.745486271016695,553.9153403016173,4.661111111111111,92.03590545212782,amplitude,100.0,1.0,600.0,4.739583333333334,0.016835518474374256,19.418564666822572,-0.016556776556776565,575.9429041346872,0.03976702255813214
110,hff11,hff11_2,amplitude_electrical_100.0~-1.0_1.0,hff11_2_amplitude_electrical_100.0~-1.0_1.0_0,F,FA,22.135128780021784,754.8698244039134,2.1725000000000003,48.08856727459733,amplitude,100.0,1.0,360.0,2.1774999999999998,0.0023014959723817174,22.084301848265138,-0.0022962112514348654,757.5635864167951,0.003568511981531186
111,hff02,hff02_1,amplitude_electrical_100.0~-1.0_1.0,hff02_1_amplitude_electrical_100.0~-1.0_1.0_0,M,FA,22.20494034099179,92.24261484244673,2.785714285714286,61.85661952133428,amplitude,100.0,1.0,240.0,2.8225000000000002,0.013205128205128203,21.915542788780964,-0.013033025433379697,83.17712529061957,-0.09827875724589219
112,hff19,hff19_2,amplitude_electrical_100.0~-1.0_1.0,hff19_2_amplitude_electrical_100.0~-1.0_1.0_0,M,SA,23.202329105578443,354.017942312498,3.966666666666667,92.03590545212782,amplitude,100.0,1.0,180.0,4.058333333333334,0.02310924369747913,22.678251856787142,-0.022587268993839893,352.76583801264866,-0.0035368385332970043
113,hff12,hff12_1,amplitude_electrical_100.0~-1.0_1.0,hff12_1_amplitude_electrical_100.0~-1.0_1.0_1,F,Ad,24.451816072112912,293.1048530396073,2.7964285714285717,68.3777570873729,amplitude,100.0,1.0,120.0,2.813333333333334,0.006045125585355526,24.304889959966665,-0.006008801624915461,262.6586612149436,-0.10387474485299464
114,hff11,hff11_1,amplitude_electrical_100.0~-1.0_1.0,hff11_1_amplitude_electrical_100.0~-1.0_1.0_0,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,1.0,360.0,1.8229166666666667,-0.019937275985663083,26.380014047779106,0.020342857142857218,69.27201248127261,-0.05453511554731261
115,hff11,hff11_1,amplitude_electrical_100.0~-1.0_1.0,hff11_1_amplitude_electrical_100.0~-1.0_1.0_1,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,1.0,360.0,1.819,-0.02204301075268822,26.436815434083194,0.022539857064321156,66.78193299978288,-0.08852117463403497
116,hff16,hff16_1,amplitude_electrical_100.0~-1.0_1.0,hff16_1_amplitude_electrical_100.0~-1.0_1.0_0,M,SA,28.430261549470504,815.9724887008271,2.5027777777777778,71.15462682242479,amplitude,100.0,1.0,420.0,2.5597222222222222,0.022752497225305257,27.797792356020537,-0.022246337493217583,778.3136250023725,-0.046152124268814654
117,hff08,hff08_1,amplitude_electrical_100.0~-1.0_1.0,hff08_1_amplitude_electrical_100.0~-1.0_1.0_0,F,FA,31.187411911603604,53.47659635247318,1.6291666666666667,50.809491905987535,amplitude,100.0,1.0,180.0,1.6663793103448274,0.022841520416262417,30.490952204317406,-0.02233143645456115,53.70072278906431,0.004191112596506175
118,hff03,hff03_3,amplitude_electrical_100.0~-1.0_1.0,hff03_3_amplitude_electrical_100.0~-1.0_1.0_0,F,FA,32.67135269699128,165.17289178910184,1.5250000000000001,49.8238128629117,amplitude,100.0,1.0,300.0,1.5675000000000006,0.027868852459016713,31.785526547312077,-0.027113237639553756,168.7730495273834,0.02179629901302671
119,hff19,hff19_5,amplitude_electrical_100.0~-1.0_1.2,hff19_5_amplitude_electrical_100.0~-1.0_1.2_0,M,Ad,14.40682945536253,189.14258398056097,4.025,57.98748855783419,amplitude,100.0,1.2,144.0,4.0925,0.016770186335403725,14.169209177234988,-0.016493585827733526,176.66850595966343,-0.06595065880129647
120,hff05,hff05_2,amplitude_electrical_100.0~-1.0_1.2,hff05_2_amplitude_electrical_100.0~-1.0_1.2_0,M,Ad,15.127191242303578,73.59375813850184,5.496875,83.15227936003748,amplitude,100.0,1.2,216.0,5.613333333333335,0.02118628008338108,14.813351429935414,-0.02074673396674609,68.08604476973976,-0.07483940904874964
121,hff02,hff02_2,amplitude_electrical_100.0~-1.0_1.2,hff02_2_amplitude_electrical_100.0~-1.0_1.2_0,M,SA,15.836799519853214,269.0880298799405,3.254166666666667,51.535585104189,amplitude,100.0,1.2,792.0,3.2525000000000004,-0.0005121638924455718,15.844914713048116,0.000512426338713734,263.09712343408285,-0.022263741900859113
122,hff05,hff05_1,amplitude_electrical_100.0~-1.0_1.2,hff05_1_amplitude_electrical_100.0~-1.0_1.2_1,M,,16.38792783763195,123.77709580375225,5.207142857142857,85.33428138309779,amplitude,100.0,1.2,216.0,5.220000000000001,0.0024691358024693244,16.347563483352065,-0.0024630541871922818,115.12333319658163,-0.06991408669735721
123,hff20,hff20_1,amplitude_electrical_100.0~-1.0_1.2,hff20_1_amplitude_electrical_100.0~-1.0_1.2_0,F,SA,17.951329875519964,183.73775451190517,2.8583333333333334,51.310884560861226,amplitude,100.0,1.2,216.0,2.9041666666666672,0.016034985422740622,17.668023378201852,-0.015781922525107905,187.3280288792339,0.019540210322403384
124,hff10,hff10_1,amplitude_electrical_100.0~-1.0_1.2,hff10_1_amplitude_electrical_100.0~-1.0_1.2_0,F,FA,17.98280010269721,89.72082023642793,4.8375,86.99179549679776,amplitude,100.0,1.2,72.0,4.866666666666668,0.00602928509905265,17.87502647194474,-0.005993150684931892,89.47194335686439,-0.002773903302574765
125,hff19,hff19_3,amplitude_electrical_100.0~-1.0_1.2,hff19_3_amplitude_electrical_100.0~-1.0_1.2_0,M,FA,19.745486271016695,553.9153403016173,4.661111111111111,92.03590545212782,amplitude,100.0,1.2,720.0,4.755645161290324,0.020281441039640358,19.352979949234946,-0.019878280858440345,551.0744282068397,-0.005128783927938696
126,hff11,hff11_2,amplitude_electrical_100.0~-1.0_1.2,hff11_2_amplitude_electrical_100.0~-1.0_1.2_0,F,FA,22.135128780021784,754.8698244039134,2.1725000000000003,48.08856727459733,amplitude,100.0,1.2,432.0,2.145,-0.012658227848101444,22.41891248232976,0.012820512820512997,835.015371902582,0.10617134889708435
127,hff02,hff02_1,amplitude_electrical_100.0~-1.0_1.2,hff02_1_amplitude_electrical_100.0~-1.0_1.2_0,M,FA,22.20494034099179,92.24261484244673,2.785714285714286,61.85661952133428,amplitude,100.0,1.2,288.0,2.759375,-0.009455128205128394,22.416894956768935,0.00954538100630975,100.79499374686532,0.09271613688560665
128,hff19,hff19_2,amplitude_electrical_100.0~-1.0_1.2,hff19_2_amplitude_electrical_100.0~-1.0_1.2_0,M,SA,23.202329105578443,354.017942312498,3.966666666666667,92.03590545212782,amplitude,100.0,1.2,216.0,4.035833333333333,0.017436974789915682,22.804684398627586,-0.017138137518067253,348.7709034577449,-0.01482139244265035
129,hff12,hff12_1,amplitude_electrical_100.0~-1.0_1.2,hff12_1_amplitude_electrical_100.0~-1.0_1.2_1,F,Ad,24.451816072112912,293.1048530396073,2.7964285714285717,68.3777570873729,amplitude,100.0,1.2,144.0,2.7991666666666672,0.000979140059599981,24.427897738864978,-0.0009781822821419706,276.923785916266,-0.05520572912914112
130,hff11,hff11_1,amplitude_electrical_100.0~-1.0_1.2,hff11_1_amplitude_electrical_100.0~-1.0_1.2_0,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,1.2,432.0,1.7033333333333338,-0.08422939068100332,28.232035581955373,0.09197651663405071,45.797584700441035,-0.37492781606827696
131,hff11,hff11_1,amplitude_electrical_100.0~-1.0_1.2,hff11_1_amplitude_electrical_100.0~-1.0_1.2_1,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,1.2,432.0,1.6950000000000003,-0.08870967741935476,28.37083615020491,0.09734513274336254,51.156494903411925,-0.30178627976291916
132,hff16,hff16_1,amplitude_electrical_100.0~-1.0_1.2,hff16_1_amplitude_electrical_100.0~-1.0_1.2_0,M,SA,28.430261549470504,815.9724887008271,2.5027777777777778,71.15462682242479,amplitude,100.0,1.2,504.0,2.533035714285714,0.012089741557000044,28.090652816748598,-0.0119453256569928,771.9804336067848,-0.053913649912493256
133,hff08,hff08_1,amplitude_electrical_100.0~-1.0_1.2,hff08_1_amplitude_electrical_100.0~-1.0_1.2_0,F,FA,31.187411911603604,53.47659635247318,1.6291666666666667,50.809491905987535,amplitude,100.0,1.2,216.0,1.623913043478261,-0.003224730345824489,31.288308268747343,0.003235162873717057,61.307426966609476,0.14643472375320932
134,hff03,hff03_3,amplitude_electrical_100.0~-1.0_1.2,hff03_3_amplitude_electrical_100.0~-1.0_1.2_0,F,FA,32.67135269699128,165.17289178910184,1.5250000000000001,49.8238128629117,amplitude,100.0,1.2,360.0,1.5433333333333328,0.012021857923496748,32.28324807532077,-0.011879049676025488,169.2435387949869,0.024644764414990084
135,hff19,hff19_5,amplitude_electrical_100.0~-1.0_1.5,hff19_5_amplitude_electrical_100.0~-1.0_1.5_0,M,Ad,14.40682945536253,189.14258398056097,4.025,57.98748855783419,amplitude,100.0,1.5,180.00000000000003,4.1033333333333335,0.01946169772256723,14.131800623355204,-0.019090170593013767,168.41222409096085,-0.10960175891289858
136,hff05,hff05_2,amplitude_electrical_100.0~-1.0_1.5,hff05_2_amplitude_electrical_100.0~-1.0_1.5_0,M,Ad,15.127191242303578,73.59375813850184,5.496875,83.15227936003748,amplitude,100.0,1.5,270.0,5.603333333333335,0.019367064620049668,14.839788107085804,-0.018999107674003923,72.39718082348955,-0.016259222864530964
137,hff02,hff02_2,amplitude_electrical_100.0~-1.0_1.5,hff02_2_amplitude_electrical_100.0~-1.0_1.5_0,M,SA,15.836799519853214,269.0880298799405,3.254166666666667,51.535585104189,amplitude,100.0,1.5,990.0000000000001,3.220833333333333,-0.01024327784891177,16.00069912678572,0.010349288486416697,259.32627112977775,-0.03627719432379872
138,hff05,hff05_1,amplitude_electrical_100.0~-1.0_1.5,hff05_1_amplitude_electrical_100.0~-1.0_1.5_1,M,,16.38792783763195,123.77709580375225,5.207142857142857,85.33428138309779,amplitude,100.0,1.5,270.0,5.183333333333333,-0.004572473708276292,16.463205411530122,0.0045934772622877595,114.71022353578546,-0.07325161581058781
139,hff20,hff20_1,amplitude_electrical_100.0~-1.0_1.5,hff20_1_amplitude_electrical_100.0~-1.0_1.5_0,F,SA,17.951329875519964,183.73775451190517,2.8583333333333334,51.310884560861226,amplitude,100.0,1.5,270.0,2.8891666666666675,0.010787172011662127,17.759752371800822,-0.01067205076434996,187.26209945149478,0.01918138680290249
140,hff10,hff10_1,amplitude_electrical_100.0~-1.0_1.5,hff10_1_amplitude_electrical_100.0~-1.0_1.5_0,F,FA,17.98280010269721,89.72082023642793,4.8375,86.99179549679776,amplitude,100.0,1.5,90.00000000000001,4.8483333333333345,0.0022394487510768446,17.942618528043536,-0.0022344448264010053,101.29288409220129,0.12897857849804795
141,hff19,hff19_3,amplitude_electrical_100.0~-1.0_1.5,hff19_3_amplitude_electrical_100.0~-1.0_1.5_0,M,FA,19.745486271016695,553.9153403016173,4.661111111111111,92.03590545212782,amplitude,100.0,1.5,900.0,4.72608695652174,0.013939990672125147,19.474018632924928,-0.013748338955330786,543.5753147126087,-0.018667158745555357
142,hff11,hff11_2,amplitude_electrical_100.0~-1.0_1.5,hff11_2_amplitude_electrical_100.0~-1.0_1.5_0,F,FA,22.135128780021784,754.8698244039134,2.1725000000000003,48.08856727459733,amplitude,100.0,1.5,540.0,2.1241666666666665,-0.022247794399693377,22.6387919692102,0.02275402118477854,800.7784061317186,0.06081655438281319
143,hff19,hff19_2,amplitude_electrical_100.0~-1.0_1.5,hff19_2_amplitude_electrical_100.0~-1.0_1.5_0,M,SA,23.202329105578443,354.017942312498,3.966666666666667,92.03590545212782,amplitude,100.0,1.5,270.0,4.019166666666667,0.013235294117647012,22.899250786347373,-0.013062409288824406,348.2772675883292,-0.016215773377670772
144,hff12,hff12_1,amplitude_electrical_100.0~-1.0_1.5,hff12_1_amplitude_electrical_100.0~-1.0_1.5_1,F,Ad,24.451816072112912,293.1048530396073,2.7964285714285717,68.3777570873729,amplitude,100.0,1.5,180.00000000000003,2.7933333333333326,-0.0011068539804175437,24.478910651804146,0.001108080463689376,264.12471031454874,-0.09887295425006992
145,hff11,hff11_1,amplitude_electrical_100.0~-1.0_1.5,hff11_1_amplitude_electrical_100.0~-1.0_1.5_0,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,1.5,540.0,1.691379310344828,-0.0906562847608452,28.431568826979046,0.09969418960244614,33.387448596343624,-0.5443086017192589
146,hff11,hff11_1,amplitude_electrical_100.0~-1.0_1.5,hff11_1_amplitude_electrical_100.0~-1.0_1.5_1,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,1.5,540.0,1.6784090909090914,-0.0976295210166176,28.651279080328802,0.10819228165199712,28.129509862888323,-0.6160720204365882
147,hff16,hff16_1,amplitude_electrical_100.0~-1.0_1.5,hff16_1_amplitude_electrical_100.0~-1.0_1.5_0,M,SA,28.430261549470504,815.9724887008271,2.5027777777777778,71.15462682242479,amplitude,100.0,1.5,629.9999999999999,2.4899999999999998,-0.005105438401775908,28.576155350371405,0.0051316376617582815,788.9888200370716,-0.033069336328628185
148,hff08,hff08_1,amplitude_electrical_100.0~-1.0_1.5,hff08_1_amplitude_electrical_100.0~-1.0_1.5_0,F,FA,31.187411911603604,53.47659635247318,1.6291666666666667,50.809491905987535,amplitude,100.0,1.5,270.0,1.5966666666666671,-0.019948849104859057,31.82222875114041,0.020354906054279365,57.25284724433807,0.0706150194558941
149,hff03,hff03_3,amplitude_electrical_100.0~-1.0_1.5,hff03_3_amplitude_electrical_100.0~-1.0_1.5_0,F,FA,32.67135269699128,165.17289178910184,1.5250000000000001,49.8238128629117,amplitude,100.0,1.5,450.0,1.5441666666666665,0.012568306010928731,32.26582592309447,-0.012412304371289595,156.63134705899228,-0.0517127516361201
150,hff19,hff19_5,amplitude_electrical_100.0~-1.0_2.0,hff19_5_amplitude_electrical_100.0~-1.0_2.0_0,M,Ad,14.40682945536253,189.14258398056097,4.025,57.98748855783419,amplitude,100.0,2.0,240.0,4.085833333333334,0.015113871635610954,14.192328425331636,-0.01488884356516429,150.3493256401887,-0.20510060465473612
151,hff05,hff05_2,amplitude_electrical_100.0~-1.0_2.0,hff05_2_amplitude_electrical_100.0~-1.0_2.0_0,M,Ad,15.127191242303578,73.59375813850184,5.496875,83.15227936003748,amplitude,100.0,2.0,360.0,5.598333333333334,0.018457456888383517,14.85304186246576,-0.018122953259898766,69.50807767900248,-0.05551667101726476
152,hff02,hff02_2,amplitude_electrical_100.0~-1.0_2.0,hff02_2_amplitude_electrical_100.0~-1.0_2.0_0,M,SA,15.836799519853214,269.0880298799405,3.254166666666667,51.535585104189,amplitude,100.0,2.0,1320.0,3.2600000000000007,0.001792573623559779,15.80846168840153,-0.0017893660531699274,254.65263963047755,-0.053645605328128565
153,hff05,hff05_1,amplitude_electrical_100.0~-1.0_2.0,hff05_1_amplitude_electrical_100.0~-1.0_2.0_1,M,,16.38792783763195,123.77709580375225,5.207142857142857,85.33428138309779,amplitude,100.0,2.0,360.0,5.120000000000002,-0.01673525377229046,16.66685183263628,0.017020089285713746,114.08059268911717,-0.07833842805626023
154,hff20,hff20_1,amplitude_electrical_100.0~-1.0_2.0,hff20_1_amplitude_electrical_100.0~-1.0_2.0_0,F,SA,17.951329875519964,183.73775451190517,2.8583333333333334,51.310884560861226,amplitude,100.0,2.0,360.0,2.8958333333333344,0.013119533527697236,17.71886661094488,-0.012949640287770126,183.42914659417016,-0.0016796108048386937
155,hff10,hff10_1,amplitude_electrical_100.0~-1.0_2.0,hff10_1_amplitude_electrical_100.0~-1.0_2.0_0,F,FA,17.98280010269721,89.72082023642793,4.8375,86.99179549679776,amplitude,100.0,2.0,120.0,4.804999999999999,-0.006718346253230312,18.104431945223265,0.0067637877211241815,83.4667184029702,-0.06970624897294986
156,hff19,hff19_3,amplitude_electrical_100.0~-1.0_2.0,hff19_3_amplitude_electrical_100.0~-1.0_2.0_0,M,FA,19.745486271016695,553.9153403016173,4.661111111111111,92.03590545212782,amplitude,100.0,2.0,1200.0,4.736458333333334,0.01616507747318252,19.431376563457817,-0.015907924638956183,520.8747760391472,-0.059649122995003134
157,hff11,hff11_2,amplitude_electrical_100.0~-1.0_2.0,hff11_2_amplitude_electrical_100.0~-1.0_2.0_0,F,FA,22.135128780021784,754.8698244039134,2.1725000000000003,48.08856727459733,amplitude,100.0,2.0,720.0,2.1075,-0.029919447640966768,22.81782551582317,0.03084223013048648,854.6094083877176,0.13212819052949176
158,hff02,hff02_1,amplitude_electrical_100.0~-1.0_2.0,hff02_1_amplitude_electrical_100.0~-1.0_2.0_0,M,FA,22.20494034099179,92.24261484244673,2.785714285714286,61.85661952133428,amplitude,100.0,2.0,480.0,2.704166666666666,-0.029273504273504614,22.87455883685706,0.030156284393572985,95.12009470620694,0.031194690964420735
159,hff19,hff19_2,amplitude_electrical_100.0~-1.0_2.0,hff19_2_amplitude_electrical_100.0~-1.0_2.0_0,M,SA,23.202329105578443,354.017942312498,3.966666666666667,92.03590545212782,amplitude,100.0,2.0,360.0,4.006666666666667,0.010084033613445342,22.970691876571003,-0.009983361064891838,341.3767941085253,-0.03570764837905904
160,hff12,hff12_1,amplitude_electrical_100.0~-1.0_2.0,hff12_1_amplitude_electrical_100.0~-1.0_2.0_1,F,Ad,24.451816072112912,293.1048530396073,2.7964285714285717,68.3777570873729,amplitude,100.0,2.0,240.0,2.7841666666666662,-0.004384844614729877,24.559505688370994,0.004404156155129124,282.5536681375665,-0.03599798772562468
161,hff11,hff11_1,amplitude_electrical_100.0~-1.0_2.0,hff11_1_amplitude_electrical_100.0~-1.0_2.0_0,F,FA,25.854068427202865,73.26767352271675,1.86,48.08856727459733,amplitude,100.0,2.0,720.0,1.669166666666666,-0.10259856630824415,28.809925476543594,0.11432850723914179,55.48436092358434,-0.24271703664261524
